Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2010-03-17 00:00:00+00:00,116.760002,117.480003,116.419998,117.099998,90.028381,177468100,,,
2010-03-18 00:00:00+00:00,117.110001,117.269997,116.57,117.040001,89.982277,196509100,,,
2010-03-19 00:00:00+00:00,115.970001,117.290001,115.519997,115.970001,89.526787,226641100,,,
2010-03-22 00:00:00+00:00,115.309998,116.800003,115.239998,116.589996,90.005402,184477800,,,
2010-03-23 00:00:00+00:00,116.760002,117.510002,116.379997,117.410004,90.63842,182941600,,,
2010-03-24 00:00:00+00:00,116.970001,117.43,115.580002,116.839996,90.198402,196072600,,,
2010-03-25 00:00:00+00:00,117.629997,118.169998,116.510002,116.650002,90.051743,223396300,,,
2010-03-26 00:00:00+00:00,116.870003,117.419998,116.120003,116.580002,89.997681,205808500,,,
2010-03-29 00:00:00+00:00,117.169998,117.529999,116.690002,117.32,90.568947,134513500,,,
2010-03-30 00:00:00+00:00,117.459999,117.830002,116.910004,117.400002,90.630722,145772500,,,
2010-03-31 00:00:00+00:00,116.949997,117.519997,116.610001,117.0,90.321892,161078700,,,
2010-04-01 00:00:00+00:00,117.800003,118.25,117.099998,117.800003,90.939529,161215200,,,
2010-04-05 00:00:00+00:00,118.25,118.839996,117.919998,118.760002,91.680618,105847600,,,
2010-04-06 00:00:00+00:00,118.419998,119.25,118.290001,119.040001,91.896782,110384200,,,
2010-04-07 00:00:00+00:00,118.800003,119.360001,117.809998,118.360001,91.371826,184576300,,,
2010-04-08 00:00:00+00:00,117.949997,118.970001,117.599998,118.769997,91.688339,158704000,,,
2010-04-09 00:00:00+00:00,119.019997,119.599998,118.800003,119.550003,92.290504,133006500,,,
2010-04-12 00:00:00+00:00,119.699997,120.050003,119.559998,119.739998,92.437141,110279000,,,
2010-04-13 00:00:00+00:00,119.620003,120.040001,119.0,119.830002,92.506607,125043600,,,
2010-04-14 00:00:00+00:00,120.269997,121.190002,120.080002,121.190002,93.556541,161609000,,,
2010-04-15 00:00:00+00:00,120.989998,121.57,120.949997,121.290001,93.633728,144615300,,,
2010-04-16 00:00:00+00:00,120.860001,121.290001,118.75,119.360001,92.143791,366786700,,,
2010-04-19 00:00:00+00:00,119.010002,119.93,118.470001,119.809998,92.491211,217947800,,,
2010-04-20 00:00:00+00:00,120.559998,120.980003,119.870003,120.879997,93.3172,157708000,,,
2010-04-21 00:00:00+00:00,120.949997,121.230003,119.989998,120.660004,93.147385,192910100,,,
2010-04-22 00:00:00+00:00,119.809998,121.169998,119.120003,121.019997,93.42527,115360300,,,
2010-04-23 00:00:00+00:00,120.940002,121.860001,120.629997,121.809998,94.035156,177335500,,,
2010-04-26 00:00:00+00:00,121.849998,122.120003,121.230003,121.349998,93.680046,143457300,,,
2010-04-27 00:00:00+00:00,120.650002,121.339996,118.25,118.480003,91.464455,355853300,,,
2010-04-28 00:00:00+00:00,119.050003,119.68,118.269997,119.379997,92.159241,300674100,,,
2010-04-29 00:00:00+00:00,120.099998,121.110001,120.07,120.860001,93.301765,193775000,,,
2010-04-30 00:00:00+00:00,120.879997,121.010002,118.779999,118.809998,91.719177,270000900,,,
2010-05-03 00:00:00+00:00,119.379997,120.68,119.199997,120.349998,92.908051,182747900,,,
2010-05-04 00:00:00+00:00,119.010002,119.029999,116.919998,117.519997,90.723328,360353400,,,
2010-05-05 00:00:00+00:00,116.559998,117.800003,115.970001,116.82,90.182968,328973200,,,
2010-05-06 00:00:00+00:00,116.260002,117.0,105.0,112.940002,87.187675,647356600,,,
2010-05-07 00:00:00+00:00,112.639999,113.769997,109.410004,111.260002,85.890762,637558800,,,
2010-05-10 00:00:00+00:00,115.809998,116.650002,114.910004,116.160004,89.673454,396159600,,,
2010-05-11 00:00:00+00:00,115.07,117.360001,114.910004,115.830002,89.418694,317849800,,,
2010-05-12 00:00:00+00:00,116.290001,117.620003,116.089996,117.449997,90.669342,235607100,,,
2010-05-13 00:00:00+00:00,117.129997,117.68,115.889999,115.989998,89.542213,234452500,,,
2010-05-14 00:00:00+00:00,115.120003,115.330002,112.870003,113.889999,87.921043,345601400,,,
2010-05-17 00:00:00+00:00,114.199997,114.519997,111.769997,113.949997,87.967377,325739800,,,
2010-05-18 00:00:00+00:00,114.879997,115.220001,112.029999,112.400002,86.770805,360556800,,,
2010-05-19 00:00:00+00:00,111.769997,112.769997,110.360001,111.760002,86.276741,394742700,,,
2010-05-20 00:00:00+00:00,109.379997,109.889999,107.470001,107.540001,83.018959,530418300,,,
2010-05-21 00:00:00+00:00,105.910004,109.379997,105.360001,109.110001,84.230972,500909400,,,
2010-05-24 00:00:00+00:00,108.519997,109.389999,107.610001,107.709999,83.15023,269823000,,,
2010-05-25 00:00:00+00:00,105.110001,107.870003,104.379997,107.82,83.235123,396505200,,,
2010-05-26 00:00:00+00:00,108.480003,109.470001,106.849998,107.169998,82.733337,349719300,,,
2010-05-27 00:00:00+00:00,109.190002,110.800003,108.779999,110.760002,85.504776,300870500,,,
2010-05-28 00:00:00+00:00,110.639999,110.720001,108.849998,109.370003,84.431702,297933500,,,
2010-06-01 00:00:00+00:00,108.349998,109.949997,107.370003,107.529999,83.011276,277909400,,,
2010-06-02 00:00:00+00:00,108.080002,110.339996,107.510002,110.330002,85.172829,240243700,,,
2010-06-03 00:00:00+00:00,110.650002,111.059998,109.580002,110.709999,85.466141,226618300,,,
2010-06-04 00:00:00+00:00,108.610001,109.330002,106.459999,106.82,82.463112,398475600,,,
2010-06-07 00:00:00+00:00,107.199997,107.610001,105.410004,105.489998,81.436409,264609100,,,
2010-06-08 00:00:00+00:00,105.57,106.830002,104.650002,106.620003,82.308754,357774300,,,
2010-06-09 00:00:00+00:00,107.239998,108.279999,105.599998,106.050003,81.868713,268023300,,,
2010-06-10 00:00:00+00:00,107.860001,109.279999,106.040001,109.150002,84.261879,317890600,,,
2010-06-11 00:00:00+00:00,108.190002,109.75,108.120003,109.68,84.671005,214128200,,,
2010-06-14 00:00:00+00:00,110.519997,111.120003,109.400002,109.510002,84.539772,207196100,,,
2010-06-15 00:00:00+00:00,110.279999,112.099998,110.089996,112.0,86.462006,238268700,,,
2010-06-16 00:00:00+00:00,111.419998,112.419998,111.199997,111.959999,86.431129,216374000,,,
2010-06-17 00:00:00+00:00,112.279999,112.330002,111.050003,112.139999,86.570091,263185800,,,
2010-06-18 00:00:00+00:00,111.830002,112.129997,111.370003,111.730003,86.663963,174006600,,,
2010-06-21 00:00:00+00:00,113.120003,113.199997,110.790001,111.410004,86.415741,213140700,,,
2010-06-22 00:00:00+00:00,111.410004,111.900002,109.410004,109.57,84.988525,239355400,,,
2010-06-23 00:00:00+00:00,109.639999,110.029999,108.480003,109.230003,84.724808,254639900,,,
2010-06-24 00:00:00+00:00,108.690002,108.830002,107.139999,107.419998,83.320847,268523600,,,
2010-06-25 00:00:00+00:00,107.739998,108.419998,106.769997,107.870003,83.669922,238726500,,,
2010-06-28 00:00:00+00:00,108.029999,108.32,107.139999,107.529999,83.406197,169218600,,,
2010-06-29 00:00:00+00:00,106.019997,107.510002,103.550003,104.209999,80.831001,373649500,,,
2010-06-30 00:00:00+00:00,103.919998,104.879997,102.879997,103.220001,80.063118,284101700,,,
2010-07-01 00:00:00+00:00,103.150002,103.489998,101.129997,102.760002,79.706314,382924800,,,
2010-07-02 00:00:00+00:00,103.110001,103.419998,101.620003,102.199997,79.27195,233385200,,,
2010-07-06 00:00:00+00:00,103.639999,104.370003,101.879997,102.870003,79.791649,256935300,,,
2010-07-07 00:00:00+00:00,103.129997,106.239998,103.019997,106.110001,82.304779,253769400,,,
2010-07-08 00:00:00+00:00,107.0,107.279999,105.910004,107.160004,83.119217,210842100,,,
2010-07-09 00:00:00+00:00,107.129997,107.970001,106.93,107.959999,83.739716,144999900,,,
2010-07-12 00:00:00+00:00,107.599998,108.239998,107.150002,108.029999,83.794029,131283600,,,
2010-07-13 00:00:00+00:00,109.150002,110.089996,108.93,109.660004,85.058319,213025900,,,
2010-07-14 00:00:00+00:00,109.309998,110.080002,108.860001,109.650002,85.050537,184426800,,,
2010-07-15 00:00:00+00:00,109.610001,110.059998,108.169998,109.68,85.073837,232337900,,,
2010-07-16 00:00:00+00:00,109.089996,109.209999,106.449997,106.660004,82.731392,282693400,,,
2010-07-19 00:00:00+00:00,107.050003,107.629997,106.220001,107.290001,83.220032,186709000,,,
2010-07-20 00:00:00+00:00,105.870003,108.559998,105.82,108.480003,84.143066,258162400,,,
2010-07-21 00:00:00+00:00,109.040001,109.07,106.629997,107.07,83.049385,264527000,,,
2010-07-22 00:00:00+00:00,108.339996,109.940002,108.330002,109.459999,84.903229,274781300,,,
2010-07-23 00:00:00+00:00,109.239998,110.57,108.93,110.410004,85.640053,222020800,,,
2010-07-26 00:00:00+00:00,110.599998,111.669998,110.290001,111.559998,86.532089,184445700,,,
2010-07-27 00:00:00+00:00,112.169998,112.290001,111.110001,111.550003,86.524345,204855600,,,
2010-07-28 00:00:00+00:00,111.32,111.660004,110.459999,110.830002,85.965881,163056200,,,
2010-07-29 00:00:00+00:00,111.519997,111.82,109.410004,110.290001,85.547005,220149100,,,
2010-07-30 00:00:00+00:00,109.169998,110.860001,108.980003,110.269997,85.531509,220070600,,,
2010-08-02 00:00:00+00:00,111.989998,112.940002,111.540001,112.760002,87.462875,188263200,,,
2010-08-03 00:00:00+00:00,112.480003,112.769997,111.849998,112.220001,87.043983,146657300,,,
2010-08-04 00:00:00+00:00,112.529999,113.110001,112.160004,112.970001,87.625748,158171700,,,
2010-08-05 00:00:00+00:00,112.25,112.910004,112.080002,112.849998,87.5327,140473800,,,
2010-08-06 00:00:00+00:00,111.739998,112.57,110.919998,112.389999,87.175865,239728300,,,
2010-08-09 00:00:00+00:00,112.919998,113.18,112.32,112.989998,87.641258,120800400,,,
2010-08-10 00:00:00+00:00,112.029999,112.980003,111.370003,112.379997,87.168106,242916300,,,
2010-08-11 00:00:00+00:00,110.650002,110.690002,109.120003,109.300003,84.779106,273406900,,,
2010-08-12 00:00:00+00:00,107.650002,109.019997,107.599998,108.629997,84.259407,239542600,,,
2010-08-13 00:00:00+00:00,108.290001,108.959999,108.18,108.309998,84.011208,158698500,,,
2010-08-16 00:00:00+00:00,107.57,108.610001,107.18,108.260002,83.97242,147895300,,,
2010-08-17 00:00:00+00:00,109.190002,110.389999,108.879997,109.589996,85.004028,172270300,,,
2010-08-18 00:00:00+00:00,109.540001,110.379997,108.910004,109.790001,85.159164,182922100,,,
2010-08-19 00:00:00+00:00,109.220001,109.489998,107.43,107.879997,83.677666,265847600,,,
2010-08-20 00:00:00+00:00,107.559998,107.940002,106.75,107.529999,83.406197,209714200,,,
2010-08-23 00:00:00+00:00,108.040001,108.57,107.07,107.120003,83.088158,163490300,,,
2010-08-24 00:00:00+00:00,105.949997,106.389999,104.970001,105.529999,81.854874,280677800,,,
2010-08-25 00:00:00+00:00,104.949997,106.339996,104.290001,105.940002,82.172897,272234800,,,
2010-08-26 00:00:00+00:00,106.440002,106.580002,104.879997,105.230003,81.622177,224439500,,,
2010-08-27 00:00:00+00:00,105.889999,106.970001,104.309998,106.860001,82.88652,272649000,,,
2010-08-30 00:00:00+00:00,106.580002,106.910004,105.300003,105.309998,81.684204,167238600,,,
2010-08-31 00:00:00+00:00,104.919998,105.980003,104.489998,105.309998,81.684204,273933100,,,
2010-09-01 00:00:00+00:00,106.730003,108.610001,106.660004,108.459999,84.127579,256828100,,,
2010-09-02 00:00:00+00:00,108.720001,109.489998,108.489998,109.470001,84.910965,156112200,,,
2010-09-03 00:00:00+00:00,110.540001,110.989998,109.949997,110.889999,86.01239,212197300,,,
2010-09-07 00:00:00+00:00,110.370003,110.510002,109.550003,109.639999,85.042801,141973700,,,
2010-09-08 00:00:00+00:00,109.860001,110.849998,109.809998,110.410004,85.640053,149924400,,,
2010-09-09 00:00:00+00:00,111.650002,111.68,110.620003,110.919998,86.035645,147017900,,,
2010-09-10 00:00:00+00:00,111.120003,111.610001,110.870003,111.480003,86.470024,127819000,,,
2010-09-13 00:00:00+00:00,112.580002,112.949997,112.129997,112.720001,87.431839,178503500,,,
2010-09-14 00:00:00+00:00,112.5,113.290001,112.080002,112.650002,87.377533,209823600,,,
2010-09-15 00:00:00+00:00,112.32,113.209999,111.980003,113.080002,87.711082,168608400,,,
2010-09-16 00:00:00+00:00,112.730003,113.120003,112.349998,113.050003,87.687782,199962900,,,
2010-09-17 00:00:00+00:00,113.040001,113.150002,112.18,112.489998,87.720566,195836900,,,
2010-09-20 00:00:00+00:00,112.879997,114.459999,112.519997,114.209999,89.061836,214555200,,,
2010-09-21 00:00:00+00:00,114.300003,114.839996,113.510002,113.980003,88.882477,268389100,,,
2010-09-22 00:00:00+00:00,113.800003,114.440002,113.099998,113.419998,88.44577,191322400,,,
2010-09-23 00:00:00+00:00,112.489998,113.669998,112.18,112.5,87.728317,202354300,,,
2010-09-24 00:00:00+00:00,113.75,114.900002,113.650002,114.82,89.537521,209671800,,,
2010-09-27 00:00:00+00:00,114.860001,114.989998,114.160004,114.269997,89.108643,128761800,,,
2010-09-28 00:00:00+00:00,114.419998,115.040001,113.18,114.669998,89.420532,209207500,,,
2010-09-29 00:00:00+00:00,114.379997,114.910004,114.019997,114.470001,89.264572,179665800,,,
2010-09-30 00:00:00+00:00,115.050003,115.790001,113.589996,114.129997,88.999413,287106700,,,
2010-10-01 00:00:00+00:00,114.989998,115.120003,113.93,114.610001,89.373772,174638700,,,
2010-10-04 00:00:00+00:00,114.370003,114.849998,113.18,113.75,88.70311,166153200,,,
2010-10-05 00:00:00+00:00,114.800003,116.32,114.669998,116.040001,90.488869,229634100,,,
2010-10-06 00:00:00+00:00,116.019997,116.330002,115.559998,116.029999,90.481064,148626600,,,
2010-10-07 00:00:00+00:00,116.5,116.529999,115.190002,115.889999,90.371918,164860000,,,
2010-10-08 00:00:00+00:00,116.050003,116.860001,115.610001,116.540001,90.878769,177760100,,,
2010-10-11 00:00:00+00:00,116.720001,116.970001,116.25,116.650002,90.964554,103098300,,,
2010-10-12 00:00:00+00:00,116.269997,117.349998,115.650002,117.010002,91.24527,182210000,,,
2010-10-13 00:00:00+00:00,117.660004,118.550003,117.379997,117.919998,91.954903,194347200,,,
2010-10-14 00:00:00+00:00,117.809998,118.010002,116.720001,117.459999,91.596184,217764300,,,
2010-10-15 00:00:00+00:00,118.279999,118.349998,116.760002,117.699997,91.783348,243705000,,,
2010-10-18 00:00:00+00:00,117.739998,118.669998,117.309998,118.279999,92.235657,141204800,,,
2010-10-19 00:00:00+00:00,117.190002,117.849998,116.019997,116.730003,91.026947,280604700,,,
2010-10-20 00:00:00+00:00,116.940002,118.440002,116.870003,117.870003,91.915932,200051800,,,
2010-10-21 00:00:00+00:00,118.400002,119.089996,117.209999,118.129997,92.118645,221585500,,,
2010-10-22 00:00:00+00:00,118.309998,118.529999,118.0,118.349998,92.290237,108212400,,,
2010-10-25 00:00:00+00:00,119.139999,119.760002,118.610001,118.699997,92.563156,151145700,,,
2010-10-26 00:00:00+00:00,118.099998,118.839996,117.870003,118.720001,92.578766,158982900,,,
2010-10-27 00:00:00+00:00,117.889999,118.510002,117.260002,118.379997,92.313606,190024000,,,
2010-10-28 00:00:00+00:00,119.059998,119.110001,117.830002,118.400002,92.329254,168576000,,,
2010-10-29 00:00:00+00:00,118.279999,118.720001,118.07,118.489998,92.399414,144305500,,,
2010-11-01 00:00:00+00:00,119.07,119.75,117.849998,118.529999,92.430611,174074800,,,
2010-11-02 00:00:00+00:00,119.419998,119.75,119.099998,119.470001,93.163635,158345900,,,
2010-11-03 00:00:00+00:00,119.68,120.019997,118.449997,119.949997,93.537933,226702800,,,
2010-11-04 00:00:00+00:00,121.279999,122.32,119.970001,122.260002,95.339279,215039400,,,
2010-11-05 00:00:00+00:00,122.339996,122.919998,122.18,122.720001,95.697975,180654100,,,
2010-11-08 00:00:00+00:00,122.339996,122.690002,121.940002,122.489998,95.518631,156107100,,,
2010-11-09 00:00:00+00:00,122.82,122.949997,121.120003,121.610001,94.832413,186621600,,,
2010-11-10 00:00:00+00:00,121.580002,122.160004,120.660004,122.099998,95.214485,221387400,,,
2010-11-11 00:00:00+00:00,121.050003,121.82,120.68,121.639999,94.855789,158017600,,,
2010-11-12 00:00:00+00:00,120.82,121.349998,119.650002,120.199997,93.732872,239068800,,,
2010-11-15 00:00:00+00:00,120.580002,121.050003,119.980003,120.029999,93.600342,163940800,,,
2010-11-16 00:00:00+00:00,119.290001,119.489998,117.589996,118.160004,92.142067,299566200,,,
2010-11-17 00:00:00+00:00,118.209999,118.709999,117.860001,118.220001,92.188866,172308900,,,
2010-11-18 00:00:00+00:00,119.360001,120.389999,119.349998,119.959999,93.545746,197723700,,,
2010-11-19 00:00:00+00:00,119.900002,120.339996,119.25,120.290001,93.80307,156852900,,,
2010-11-22 00:00:00+00:00,119.690002,120.239998,118.769997,120.190002,93.725075,181361000,,,
2010-11-23 00:00:00+00:00,118.769997,119.019997,117.989998,118.449997,92.368217,222309000,,,
2010-11-24 00:00:00+00:00,119.199997,120.230003,119.18,120.199997,93.732872,140046100,,,
2010-11-26 00:00:00+00:00,119.160004,119.809998,118.800003,118.800003,92.641144,76007800,,,
2010-11-29 00:00:00+00:00,118.5,119.480003,117.739998,119.160004,92.921883,223642300,,,
2010-11-30 00:00:00+00:00,117.980003,119.169998,117.809998,118.489998,92.399414,233930700,,,
2010-12-01 00:00:00+00:00,120.199997,121.239998,120.190002,121.010002,94.364532,221037200,,,
2010-12-02 00:00:00+00:00,121.199997,122.650002,121.129997,122.559998,95.573227,191213600,,,
2010-12-03 00:00:00+00:00,122.139999,123.029999,122.110001,122.889999,95.830566,151288900,,,
2010-12-06 00:00:00+00:00,122.629997,123.040001,122.5,122.760002,95.729172,103050500,,,
2010-12-07 00:00:00+00:00,123.940002,124.010002,122.760002,122.830002,95.783806,206581000,,,
2010-12-08 00:00:00+00:00,122.980003,123.379997,122.410004,123.279999,96.134697,138019200,,,
2010-12-09 00:00:00+00:00,123.970001,124.019997,123.150002,123.760002,96.50898,123705100,,,
2010-12-10 00:00:00+00:00,124.139999,124.599998,123.730003,124.480003,97.070435,117571700,,,
2010-12-13 00:00:00+00:00,125.050003,125.199997,124.519997,124.559998,97.132843,133812700,,,
2010-12-14 00:00:00+00:00,124.75,125.230003,124.290001,124.669998,97.21862,147249600,,,
2010-12-15 00:00:00+00:00,124.440002,124.93,123.889999,124.099998,96.774124,160823100,,,
2010-12-16 00:00:00+00:00,124.18,124.910004,123.75,124.82,97.335609,185035200,,,
2010-12-17 00:00:00+00:00,124.080002,124.459999,123.82,124.300003,97.439835,141075300,,,
2010-12-20 00:00:00+00:00,124.639999,124.900002,123.980003,124.599998,97.675011,119085500,,,
2010-12-21 00:00:00+00:00,124.989998,125.470001,124.870003,125.389999,98.294289,94965500,,,
2010-12-22 00:00:00+00:00,125.480003,125.82,125.410004,125.779999,98.600037,78878100,,,
2010-12-23 00:00:00+00:00,125.639999,125.779999,125.290001,125.599998,98.458923,70053700,,,
2010-12-27 00:00:00+00:00,125.129997,125.769997,125.040001,125.650002,98.498116,58126000,,,
2010-12-28 00:00:00+00:00,125.900002,125.949997,125.5,125.830002,98.639214,55309100,,,
2010-12-29 00:00:00+00:00,125.980003,126.199997,125.900002,125.919998,98.70977,58033100,,,
2010-12-30 00:00:00+00:00,125.800003,126.129997,125.529999,125.720001,98.553001,76616900,,,
2010-12-31 00:00:00+00:00,125.529999,125.870003,125.330002,125.75,98.576546,91218900,,,
2011-01-03 00:00:00+00:00,126.709999,127.599998,125.699997,127.050003,99.595581,138725200,,,
2011-01-04 00:00:00+00:00,127.330002,127.370003,126.190002,126.980003,99.54071,137409700,,,
2011-01-05 00:00:00+00:00,126.580002,127.720001,126.459999,127.639999,100.058098,133975300,,,
2011-01-06 00:00:00+00:00,127.690002,127.830002,127.010002,127.389999,99.862129,122519000,,,
2011-01-07 00:00:00+00:00,127.559998,127.769997,126.150002,127.139999,99.666115,156034600,,,
2011-01-10 00:00:00+00:00,126.580002,127.160004,126.199997,126.980003,99.54071,122401700,,,
2011-01-11 00:00:00+00:00,127.440002,127.739998,126.949997,127.43,99.893509,110287000,,,
2011-01-12 00:00:00+00:00,128.210007,128.720001,127.459999,128.580002,100.794991,107929200,,,
2011-01-13 00:00:00+00:00,128.630005,128.690002,128.050003,128.369995,100.630341,129048400,,,
2011-01-14 00:00:00+00:00,128.190002,129.330002,128.100006,129.300003,101.359383,117677900,,,
2011-01-18 00:00:00+00:00,129.179993,129.639999,129.029999,129.520004,101.531868,114401300,,,
2011-01-19 00:00:00+00:00,129.410004,129.539993,127.910004,128.25,100.536301,151958400,,,
2011-01-20 00:00:00+00:00,127.959999,128.399994,127.129997,128.080002,100.403008,175745700,,,
2011-01-21 00:00:00+00:00,128.880005,129.169998,128.229996,128.369995,100.630341,151462900,,,
2011-01-24 00:00:00+00:00,128.289993,129.25,128.259995,129.100006,101.202629,113715500,,,
2011-01-25 00:00:00+00:00,128.759995,129.279999,128.110001,129.169998,101.2575,167552200,,,
2011-01-26 00:00:00+00:00,129.490005,130.050003,129.229996,129.669998,101.649452,141281500,,,
2011-01-27 00:00:00+00:00,129.699997,130.210007,129.470001,129.990005,101.900284,123302700,,,
2011-01-28 00:00:00+00:00,130.139999,130.350006,127.510002,127.720001,100.120819,295637300,,,
2011-01-31 00:00:00+00:00,128.070007,128.779999,127.75,128.679993,100.873367,149249200,,,
2011-02-01 00:00:00+00:00,129.460007,130.970001,129.380005,130.740005,102.488197,167194300,,,
2011-02-02 00:00:00+00:00,130.399994,130.839996,130.330002,130.490005,102.292259,118323600,,,
2011-02-03 00:00:00+00:00,130.259995,130.979996,129.570007,130.779999,102.519577,145886700,,,
2011-02-04 00:00:00+00:00,130.830002,131.199997,130.229996,131.149994,102.809608,134634800,,,
2011-02-07 00:00:00+00:00,131.440002,132.399994,131.429993,131.970001,103.452408,112439100,,,
2011-02-08 00:00:00+00:00,132.089996,132.639999,131.729996,132.570007,103.922768,99072800,,,
2011-02-09 00:00:00+00:00,132.210007,132.630005,131.610001,132.270004,103.687614,146436700,,,
2011-02-10 00:00:00+00:00,131.600006,132.470001,131.300003,132.320007,103.726799,162708500,,,
2011-02-11 00:00:00+00:00,131.800003,133.279999,131.770004,133.110001,104.346085,137710300,,,
2011-02-14 00:00:00+00:00,133.029999,133.539993,132.880005,133.429993,104.596924,101690700,,,
2011-02-15 00:00:00+00:00,133.020004,133.220001,132.320007,133.009995,104.267662,119575400,,,
2011-02-16 00:00:00+00:00,133.460007,134.009995,133.190002,133.850006,104.92617,130183500,,,
2011-02-17 00:00:00+00:00,133.460007,134.429993,133.339996,134.25,105.239738,109810500,,,
2011-02-18 00:00:00+00:00,134.369995,134.690002,134.059998,134.529999,105.459251,130002400,,,
2011-02-22 00:00:00+00:00,133.119995,134.559998,131.470001,131.830002,103.34269,233116400,,,
2011-02-23 00:00:00+00:00,131.75,132.070007,130.210007,131.020004,102.707726,227584000,,,
2011-02-24 00:00:00+00:00,130.880005,131.440002,129.699997,130.929993,102.637146,260431400,,,
2011-02-25 00:00:00+00:00,131.479996,132.410004,131.399994,132.330002,103.734619,141686900,,,
2011-02-28 00:00:00+00:00,132.820007,133.320007,132.380005,133.149994,104.377434,141585500,,,
2011-03-01 00:00:00+00:00,133.570007,133.690002,130.889999,130.929993,102.637146,258565500,,,
2011-03-02 00:00:00+00:00,130.75,131.820007,130.350006,131.210007,102.856659,200277400,,,
2011-03-03 00:00:00+00:00,132.399994,133.619995,132.389999,133.470001,104.628273,176480100,,,
2011-03-04 00:00:00+00:00,133.369995,133.630005,131.600006,132.470001,103.844391,277202300,,,
2011-03-07 00:00:00+00:00,132.860001,133.160004,130.740005,131.429993,103.029106,216790400,,,
